source_id,name,latitude,longitude,distance_from_aeos_m,intersection_type,control_type,osm_node_ids,source_review_needed,verified,snapshot_base,source_url,license
gw-2a7ffdf4c0e1,Vanivilas Road × Shankar Mutt Road,12.948224,77.570137,13005,junction,unknown,249076305;11178643865;12000643122;12000643123,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-457431b9bf97,Unnamed signal,12.94817,77.567968,13060,midblock_or_single_road,unknown,1473972539;1623700176,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-631495e2a13f,Unnamed signal,12.947672,77.568054,13112,midblock_or_single_road,unknown,1473972578,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-48282806ec1c,Bull Temple Road signal,12.947719,77.567694,13115,midblock_or_single_road,unknown,1473972602,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-ec6abb8a12cf,Bannerghatta Road × New MICO Link Road,12.94436,77.602869,13207,junction,unknown,5346743612;13167025624;13167025625,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-b0f1d596b9f0,Chord Road signal,12.959983,77.53302,13212,junction,unknown,249084426;308232637;12429523361,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-d320c0c695d3,Mysore Road signal,12.954385,77.544094,13219,midblock_or_single_road,unknown,1780288371;11688206890,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-f8960b80c978,Wind Tunnel Road × HAL Old Airport Road,12.959338,77.654205,13223,junction,unknown,3780895950;3780895951;11228965366,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-1f6b4ecda654,New MICO Link Road × Hosur Road,12.944031,77.607584,13290,junction,unknown,308923397;4845178133;10284348038;12451306648,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-1635cc548e18,Old Madras Road × Madehalli Service Road,13.019427,77.708492,13299,junction,unknown,1837297544;1837297545;1837297546;1837297547,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-86cf1dc8b810,Rashtriya Vidyalaya Road × Kankanapalya Road,12.943656,77.5801,13338,junction,unknown,248808939;4829124449;12525432701,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-489ccf46c155,4th Cross road × Chord Road,12.957706,77.534036,13378,junction,unknown,249084423;308233404,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-0673df6e7071,B P Wadia Road × Krishna Rajendra Road,12.943704,77.573831,13426,junction,unknown,248808777;12495143479,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-31fe084014e7,Chord Road Flyover signal,12.953029,77.541606,13468,midblock_or_single_road,unknown,2334208112,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-a92e0e81e232,Bull Temple Road × Bugle Rock Road,12.943632,77.567853,13555,junction,unknown,248808932,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-0da49e40c35d,80 Feet Road × Srinivagilu Main Road,12.942522,77.622666,13731,junction,unknown,61746217;3740957817;3740957818,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-0ce80e420eb6,80 Feet Road signal,12.957158,77.528414,13736,junction,unknown,308063843,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-56a17f0dbe70,Krishna Rajendra Road signal,12.940666,77.573827,13760,junction,unknown,249788404;1522519270;12580905291,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-5c485c262d8b,"Krishna Rajendra Road, KR Road × Old Veterinary Hospital Road",12.939816,77.573886,13852,junction,unknown,249775286;12580905293,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-f245797f29ae,Inner Ring Road signal,12.946024,77.640069,13910,midblock_or_single_road,unknown,11780306882;11780306883,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-45cab716dc00,Mysore Road signal,12.950334,77.537636,13924,midblock_or_single_road,unknown,249084138,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-43f2f5f04d1a,Subbarama Chetty Street × D V Gundappa Road,12.939104,77.571539,13973,junction,unknown,248809814;4830093913,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-1b66b6868bef,HAL Old Airport Road signal,12.958528,77.66608,13976,midblock_or_single_road,unknown,11399572674,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-d2a1d8dff4b0,Suranjandas Road signal,12.958659,77.666401,13984,midblock_or_single_road,unknown,11399572675,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-af87a61976d6,Bannerghatta Road signal,12.937178,77.601644,13995,junction,unknown,306601671;306601726;13514710560,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-1b4ae40feb28,Unnamed signal,12.936985,77.601981,14019,midblock_or_single_road,unknown,306601731,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-213ecc8fa971,Unnamed signal,12.958191,77.666555,14036,midblock_or_single_road,unknown,11399572673,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-0764959a096d,Bull Temple Road × 2nd Cross Road,12.939383,77.566683,14044,junction,unknown,248838859,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-2af56cbd01ca,South End Road × Patalamma Road,12.936946,77.579897,14082,junction,unknown,11390114684;11390114685;13078315933,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-f94120135def,1st Main Road × Sri Rama Temple Road,12.939877,77.625429,14087,junction,unknown,61746200;3740957808;6528476365;6536640226;11493846396,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-6b1908b77a4c,15th Cross Road × Patalamma Temple Road,12.936513,77.580249,14125,junction,unknown,4829190603;11390114683;13078315934,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-8ecccd23c7b5,South End Road × Kanakapura Road,12.936802,77.575393,14159,junction,unknown,248809641;4829061654;12580905278;12580905279,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-23104b9e5654,Krishnarajendra Road × South End Road,12.936904,77.573818,14173,pedestrian_crossing,unknown,248776663,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-e8c8d0052468,Unnamed signal,12.958418,77.518843,14186,midblock_or_single_road,unknown,7100612878;11727973845,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-5bc544fc724d,Gandhi Marg signal,12.957913,77.518807,14234,midblock_or_single_road,unknown,1054687612;11727973847,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-a0b51a6b4cdc,80 Feet Road × 1st A Cross Road,12.935831,77.615315,14307,junction,unknown,3399083525;10068956821;12451306646,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-9aa4ea5947b0,Mallathahalli Road × 5th Main Road,12.96107,77.513003,14325,junction,unknown,1285970581;4814847103,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-484b4bf3c3b3,Doctor M H Marigowda Road × Tavarekere Main Road,12.934688,77.609728,14349,junction,unknown,11295765838;11295765843;11295765844,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-7162dbb81325,Unnamed signal,12.960729,77.512802,14368,midblock_or_single_road,unknown,1054687502,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-240f6e923215,Mallathahalli Road signal,12.960848,77.512481,14379,midblock_or_single_road,unknown,4798470947,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-6c737c88654e,Sony World Signal,12.937276,77.626935,14407,junction,unknown,260729391;1675239400;3801692788;3801692790,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-e822f1e350e7,Hosur Road × 80 Feet Road,12.93441,77.612431,14417,junction,unknown,306586928;10068956785;11306430812,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-553a638b46c0,Inner Ring Road × Ejipura Main Road,12.93851,77.632726,14443,junction,unknown,315208341;315208342;10068662144;10068662145,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-488e2d93abee,9th Main Road × Patalamma Temple Road,12.933015,77.5839,14477,junction,unknown,7290547278;12492427237;12492427238;12492427239,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-45f2fa1fcc1c,Mahayogi Vemana Road × 5th Cross Road,12.934848,77.624051,14596,junction,unknown,309592695;443224605;13518615592;13518615593;13518615594,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-8e857e830a1b,Vidyapita Circle,12.935096,77.560673,14657,midblock_or_single_road,unknown,1466495041,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-c1e038e1a1a5,Seeta Circle,12.937997,77.549738,14689,junction,unknown,176470763,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-ae99728a0236,27th Cross Road × 11th Main Road,12.930763,77.586055,14711,junction,unknown,2014870742,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-d811d05a0003,Jogi Colony Main Road × Doctor M H Marigowda Road,12.931802,77.613567,14721,junction,unknown,1070361732;1472269371;3677919903;11306430810;12168378213,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-e9c9620dabcb,Diagonal Road × 27th Cross Road,12.930772,77.583719,14727,junction,unknown,7290547276;12351736608,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-abd542142e52,27th Cross Road × Rashtriya Vidyalaya Road,12.93082,77.580134,14756,junction,unknown,11265002206;11265002207;11265002208;11265002209,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-0c0297e4f874,12th Main Road × 80 Feet Road,12.934444,77.62967,14787,junction,unknown,3801688125;3801688126;11493493812;11493493813,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-1d3da1a4e348,Yediyuru Circle,12.930839,77.576172,14804,junction,unknown,249074386;7287984425;7287984426;7287984441;12917084190;12917084192,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-9c8653460c66,Mysore Road × Outer Ring Road,12.945281,77.5282,14893,junction,unknown,248671285;514452399;2402241110,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-1b411cc22321,Mahayogi Vemana Road × 7th Cross Road,12.931516,77.62256,14923,junction,unknown,304771894;1620344798,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-005ee1549e0f,East End Main Road × Swagath Road,12.928415,77.597177,14950,junction,unknown,249074049;5346843768;5346843769;7290764570,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-b957c21eef70,11th Main Road × 30th Cross Road,12.928595,77.586145,14951,junction,unknown,12492427329;12492427330;12492427331,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-afc511ebe9da,Swagath Road × Bannerghatta Road,12.928363,77.600512,14968,junction,unknown,247991553;494238035;5346843765;7291335557,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-e7e0231b86c6,Kengeri Main Road × Mallathahalli Road,12.96048,77.504323,14970,junction,unknown,62053503;62053645;4798470955;4798470956,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-f2143d2cb744,Krishnarajendra Road × 14th Cross Road,12.929444,77.573648,14996,junction,unknown,248680036;4867634826;7180450199;7484168009,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-0073fb0c445f,Hosur Road signal,12.929522,77.615122,14997,midblock_or_single_road,unknown,9506746892;10043357419,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-1a35f4b583f8,Sarjapura Road signal,12.929523,77.615564,15004,midblock_or_single_road,unknown,2123555481,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-7a0a5aefa568,Avarekalu Circle,12.927339,77.576955,15179,midblock_or_single_road,unknown,308807795,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-99f3265c1cf4,2nd Main Road × 13th Cross Road,12.928828,77.566284,15201,junction,unknown,248679644;6681243367,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-2cd08fb9aa4a,11th Main Road × 33rd Cross Road,12.926292,77.586005,15207,junction,unknown,12492427356;12492427357;12492427358;12492427359,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-5dc5adeb4ce6,Namjoshi Road × HAL Old Airport Road,12.954596,77.67991,15208,junction,unknown,11860340624;11860340625;11860340626,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-9ed03701cc40,M Srinivas Road × 50 Feet Road,12.938382,77.533428,15319,junction,unknown,699684299;2224183005,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-6df63770d314,Mahayogi Vemana Road × Sarjapura Road,12.927555,77.620957,15321,junction,unknown,304277418;503050615;4161839915;11307884035,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-1ac6c3465833,Whitefield Road signal,12.992133,77.715584,15331,midblock_or_single_road,unknown,954175916,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-75af1841e1c2,Hoodi Main Road signal,12.992474,77.716286,15377,midblock_or_single_road,unknown,10678693502,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-49a66ad47aba,80 Feet Road × 1st Main Road,12.929822,77.633132,15383,junction,unknown,4490333425;5389437924;7265495336;10284348022,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-623e856c64f6,50 Feet Road × 1st Main Road,12.930607,77.547216,15555,junction,unknown,1837378093,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-2b6565b92ec8,30th Main Road signal,12.926548,77.56126,15565,junction,unknown,248679597;503180914;4872113219;10783997175,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-e242af3043a0,Mahayogi Vemana Road signal,12.924642,77.618324,15588,midblock_or_single_road,unknown,1070361799,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-d910eb671362,Sarjapura Road signal,12.925745,77.625179,15611,midblock_or_single_road,unknown,308915752;13058420509,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-17d2b4597040,Hosur Road signal,12.924379,77.61811,15613,midblock_or_single_road,unknown,11348815671,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-e92fc56d016b,1st Main Road × Kanakapura Road,12.923434,77.576197,15621,junction,unknown,308729117;308729150;3242486429;7287467677;7287984471,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-4af85d8424e6,Krishnarajendra Road × 23rd Cross Road,12.923558,77.573595,15644,junction,unknown,308729151;4867634836;4867659916;4867659917,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-02fb8878fe6d,1st Main Road × 80 Feet Road,12.930382,77.543479,15715,junction,unknown,6904207706;6904207726;9339539331,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-122cad131bf6,Yamalur Main Road × Varthur Road,12.955326,77.689461,15800,junction,unknown,298831052;1442364461;4824686444,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-732bd68d8842,Karnataka Bank Junction,12.920604,77.595163,15815,junction,unknown,249075247,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-15be24ca6d29,Sarjapura Road × 8th Main Road,12.924556,77.628386,15818,junction,unknown,12074449280;12074449281;12074449291,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-f1c872741e62,Gurappana Palya Junction,12.920577,77.600138,15831,junction,unknown,303926963;494238032,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-cc2dc710dfe8,Outer Ring Road signal,12.928038,77.546247,15859,junction,unknown,249080527;1836982983;12060569557,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-7e0a02239c80,Madiwala Sarjapura Road signal,12.924095,77.628603,15873,midblock_or_single_road,unknown,1837005138,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-b69b04b21254,Sarjapura Road signal,12.924109,77.629145,15885,pedestrian_crossing,unknown,12074449292,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-1405fd50bf87,80 Feet Road signal,12.925133,77.633618,15899,midblock_or_single_road,unknown,5942550425,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-5203afd051b5,27th Cross Road × Krishnarajendra Road,12.921077,77.573573,15918,junction,unknown,248680033;4867634840;4867659906,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-d24e13d5734c,Varthur Road × Doddanekkundi Main Road,12.95584,77.691748,15921,junction,unknown,11639971012;12134224864;12134224865,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-6742a578ef65,Sarjapura Road signal,12.924842,77.633458,15925,midblock_or_single_road,unknown,5942550424,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-6758ac3c88a9,Kanakapura Road × 27th Cross Road,12.920855,77.574469,15929,junction,unknown,248680032;7287984479;12625079623;12625079624,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-e9a7d78f1059,Sarjapura Road signal,12.924846,77.634227,15947,midblock_or_single_road,unknown,348036175,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-c3241f20af5a,40th Cross Road × Rashtriya Vidyalaya Road,12.919937,77.580256,15959,pedestrian_crossing,unknown,12123831581;12123831582;12123831583;12123831584,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-755f8400e0a0,Hosur Road signal,12.921126,77.620337,16011,midblock_or_single_road,unknown,494271106;4703140386;10282769898,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-c8c7a39e37cb,Dr Vishnuvardhan Road × Outer Ring Road,12.925387,77.549986,16012,junction,unknown,248678559;699684258;12060592381;12060592382,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-0dd8c382be8c,Kengeri Main Road × Ullal Main Road,12.952004,77.499726,16012,junction,unknown,308064375;4792982257;4843631313;11890611421,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-3503e123db05,Outer Ring Road signal,12.923876,77.55348,16065,junction,unknown,12673175243;13908676867;14136473704;14136473733;14136473795;14136473796,True,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-b8b6a43bd9fa,Puttalingaiah Road × Outer Ring Road,12.921856,77.560234,16099,junction,unknown,6852266946;11846423573;12059785431;12059785432,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-86b1ff1f0778,Kundalahalli Main Road signal,12.972756,77.71163,16201,midblock_or_single_road,unknown,9932318844,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-e7f473004dd0,18th Main Road × Marenahalli Road,12.917156,77.589529,16205,junction,unknown,249075973;1148895344;5346843788,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-1bb9a6dbc9b2,14th Main Road × Sarjapur Road,12.923845,77.639934,16233,junction,unknown,307404566;1608973481;1609661649,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-47409b1e2fa8,8th Main Road × Marenahalli Road,12.916841,77.595073,16233,junction,unknown,5354313604;7287571768;12492308147;12492308150,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-ea7762f8da3a,Kundalahalli Main Road signal,12.972286,77.711652,16235,midblock_or_single_road,unknown,1259491784;9951192668,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-c4636b873a2b,24th Main Road × Marenahalli Road,12.917039,77.585827,16236,junction,unknown,17327106;12492308046;12492308047;12492308048,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-10edb48e8eb1,6th Main Road × Marenahalli Road,12.9168,77.59687,16240,junction,unknown,249075975;7287571767;12459218189;12459218190,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-0cc1d0c03592,Unnamed signal,12.916739,77.59999,16257,unresolved,unknown,13360511829;13360511830,True,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-c7c65de13170,Marenahalli Road × Rashtriya Vidyalaya Road,12.91719,77.580282,16263,junction,unknown,11303526456;11303526457;11303526458,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-545be73e0ba5,Rajarajeshwarinagara Gate,12.936377,77.518401,16277,junction,unknown,560642468;699704164;699704182;6932109139,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-d0ef4258c4e6,Subramaniapura Road × Marenahalli Road,12.9173,77.573655,16333,junction,unknown,248839215;364626139;699576768;699576794;1070314190;4582284826,True,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-e9b246526080,16th Main Road × Marenahalli Road - Outer Ring Road,12.916596,77.610066,16352,junction,unknown,247989220;4406882464;4692270064;4692270065;13108404164,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-bba7989a70c3,29th Main Road × Outer Ring Road,12.916343,77.615194,16448,junction,unknown,247989224;494271099;4839770850,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-5702afd336ee,Unnamed signal,12.917451,77.622795,16462,midblock_or_single_road,unknown,2971089260,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-3dcc01d12112,Outer Ring Road signal,12.917251,77.622456,16477,midblock_or_single_road,unknown,306594280,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-9702e24896b4,Outer Ring Road signal,12.917324,77.623161,16483,midblock_or_single_road,unknown,494271080,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-8371a4e44091,Sarjapur Road signal,12.924648,77.649906,16512,midblock_or_single_road,unknown,2387385680,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-ff3dcae35bdd,Service Road × Varthur Road,12.956864,77.700904,16515,junction,unknown,1464786119;2406980229;4465530917,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-ddfe2708563f,Srinagar - Kanyakumari Highway signal,12.916946,77.622838,16518,midblock_or_single_road,unknown,3805003789,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-b16331bb85be,Whitefield Road signal,12.989179,77.726756,16542,midblock_or_single_road,unknown,1631443660,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-db9d72e27cc2,Unnamed signal,12.924422,77.650367,16554,midblock_or_single_road,unknown,5778431791,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-31c430115961,Subramaniapura Road × 9th Main Road,12.915522,77.569616,16593,junction,unknown,1835344809;4872132537,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-1818ee7e3963,Outer Ring Road × 19th Main Road,12.921972,77.645007,16606,junction,unknown,650141450;12988102360;12988102361;12988102362,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-ef8d7795ce63,27th Main Road × Sarjapur Road,12.924151,77.651779,16639,junction,unknown,2387127870;9857144282;9857144283;11533595485,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-d17c46089579,16th Main Road signal,12.913979,77.61007,16641,midblock_or_single_road,unknown,306854061;4692270067;10072942642;10072942645,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
